step1
1050,1066,891,1514,1436,1048,1016,922,1229,1166,999,1050,1193,977,999,1066,943,943
1050,1064,890,1515,1437,1049,1016,922,1229,1166,1000,1050,1192,976,1000,1066,943,943
1050,1066,890,1514,1437,1049,1015,921,1230,1167,999,1050,1193,976,999,1066,943,943
1047,1063,891,1515,1436,1048,1015,922,1229,1167,999,1050,1191,977,999,1066,944,944
1047,1063,890,1515,1438,1047,1016,923,1229,1167,999,1051,1192,976,999,1066,943,943
1048,1063,889,1513,1437,1047,1015,922,1229,1167,999,1049,1193,977,999,1064,943,943
1047,1063,890,1512,1437,1047,1015,922,1229,1166,998,1050,1192,976,998,1066,942,942
1048,1064,890,1514,1438,1048,1015,922,1230,1166,998,1050,1192,975,998,1066,943,943
1048,1065,889,1515,1438,1049,1015,922,1230,1165,999,1050,1193,977,999,1065,943,943
1049,1065,890,1516,1438,1048,1016,922,1229,1166,999,1051,1192,977,999,1066,943,943
1049,1065,890,1515,1437,1048,1015,922,1230,1167,999,1051,1193,977,999,1065,943,943
1048,1063,889,1513,1436,1048,1016,923,1229,1166,999,1051,1194,977,999,1065,944,944
1048,1063,888,1513,1437,1047,1015,922,1230,1166,998,1051,1194,976,998,1065,944,944
1048,1063,890,1513,1436,1048,1015,922,1228,1166,999,1051,1193,977,999,1065,944,944
1048,1064,889,1513,1437,1047,1016,923,1229,1166,998,1051,1192,976,998,1064,943,943
1047,1063,890,1514,1437,1047,1015,922,1230,1167,998,1051,1191,977,998,1064,943,943
1046,1062,890,1513,1437,1048,1016,922,1229,1167,998,1050,1192,977,998,1064,943,943
1048,1064,889,1514,1437,1048,1015,922,1229,1165,998,1050,1192,977,998,1063,942,942
1047,1064,890,1514,1437,1047,1015,922,1229,1166,998,1050,1192,976,998,1064,943,943
1047,1064,889,1514,1438,1048,1016,923,1229,1166,998,1050,1192,976,998,1064,943,943
1049,1065,889,1515,1437,1048,1015,922,1230,1166,998,1050,1193,976,998,1064,944,944
1048,1065,890,1514,1437,1047,1015,922,1229,1166,998,1050,1192,977,998,1064,943,943
1048,1064,889,1514,1437,1048,1016,923,1229,1165,998,1050,1192,977,998,1063,943,943
1046,1063,890,1513,1437,1048,1015,922,1230,1167,998,1050,1193,977,998,1064,943,943
1047,1063,889,1513,1437,1048,1015,923,1230,1166,998,1051,1193,977,998,1066,943,943
1048,1063,890,1513,1437,1047,1016,922,1229,1166,999,1051,1193,977,999,1065,943,943
1046,1063,889,1514,1437,1048,1015,923,1229,1167,998,1050,1193,977,998,1066,942,942
1046,1064,889,1514,1437,1048,1016,923,1229,1165,998,1050,1193,977,998,1066,942,942
1048,1063,890,1513,1438,1048,1015,922,1229,1166,999,1050,1192,977,999,1065,943,943
1047,1064,890,1514,1437,1047,1015,922,1229,1166,998,1050,1193,978,998,1064,943,943

step2
1225,1304,938,1598,1704,1334,1162,970,1488,1485,1103,1069,1395,1185,1103,1262,1201,1201
1226,1304,937,1597,1705,1334,1162,969,1489,1485,1102,1069,1397,1184,1102,1261,1201,1201
1223,1304,938,1598,1702,1332,1162,970,1488,1486,1102,1068,1397,1185,1102,1262,1202,1202
1225,1304,938,1598,1705,1335,1160,969,1489,1484,1102,1069,1395,1185,1102,1261,1202,1202
1227,1306,939,1599,1708,1336,1160,969,1489,1485,1101,1069,1397,1183,1101,1262,1201,1201
1225,1305,940,1600,1705,1335,1161,968,1487,1485,1103,1070,1396,1184,1103,1261,1201,1201
1227,1305,940,1599,1706,1335,1160,969,1489,1484,1103,1068,1397,1185,1103,1262,1201,1201
1226,1305,940,1599,1706,1335,1161,971,1488,1484,1103,1069,1396,1184,1103,1261,1200,1200
1226,1305,940,1599,1704,1333,1160,970,1489,1486,1103,1068,1396,1183,1103,1261,1200,1200
1225,1304,939,1597,1703,1333,1161,970,1489,1484,1103,1069,1396,1184,1103,1261,1200,1200
1224,1304,939,1596,1702,1333,1162,969,1489,1486,1103,1069,1396,1184,1103,1260,1200,1200
